"X_id","uuid","start","end","start.geopoint","today","phonenumber","id_encuestador","ubicacion","a0","encuesta_id","a1","a2","a3","a5","a6","b1","b2","b3","b4","b5","b6","b7","total_edad","total_adultos","seccionH_count","e_a1","e_a2","e_a3","e_a4","total_alimentacion","gasto_alimentacion","e_b1","e_b2","e_b3","total_bebidas","gasto_bebidas","e_t1","e_t2","e_t3","e_t4","total_transporte","gasto_transporte","e_v1","e_v3","e_v4","e_v5","e_v6","e_v7","e_v8","e_v9","e_v10","e_v11","e_v12","e_v13","e_v14","e_v15","e_v16","e_v17","e_v18","total_vivienda","gasto_vivienda","e_s1","e_s2","e_s3","e_e1","e_o1","e_o2","e_o3","e_o4","e_o5","total_gastos_mensuales","gasto_mensuales","e_ah1","e_d1","e_r1","e_r1_1","e_r1_2","e_r1_3","e_r1_4","e_reg1","g1","h1","h4","X__version__","instanceID","X_xform_id_string","X_uuid","X_attachments","X_status","X_geolocation","X_submission_time","X_tags","X_notes","X_submitted_by","h2","h3","e_v2","a4","id_persona","c1","c2","c3","c5","c6","c7","c7_1","c8","c9","d1","d2","d3","d4","d5","d6","ind1","ind2","ind3","ind4","ind5","ind6","dep1","dep2","dep3","dep4","dep4_1","dep5","d3e","dep1e","ind2e","dep2e","c4","dep4e","e_r1_2e","g1e","condicion","ale_missing_b1","ale_missing_b2","ale_missing_b3","ale_missing_b4","ale_missing_b5","ale_missing_b6","ale_missing_b7","ale_missing_c1","ale_missing_c2","ale_missing_c3","ale_missing_c5","ale_missing_c6","ale_missing_d1","ale_missing_e_a1","ale_missing_e_a2","ale_missing_e_a3","ale_missing_e_a4","ale_missing_gasto_alimentacion","ale_missing_e_b1","ale_missing_e_b2","ale_missing_e_b3","ale_missing_gasto_bebidas","ale_missing_e_t1","ale_missing_e_t2","ale_missing_e_t3","ale_missing_gasto_transporte","ale_missing_e_v1","ale_missing_e_v2","ale_missing_e_v3","ale_missing_e_v4","ale_missing_e_v5","ale_missing_e_v6","ale_missing_e_v7","ale_missing_e_v8","ale_missing_e_v9","ale_missing_e_v10","ale_missing_e_v11","ale_missing_e_v12","ale_missing_e_v13","ale_missing_e_v14","ale_missing_e_v15","ale_missing_e_v16","ale_missing_e_v17","ale_missing_e_v18","ale_missing_gasto_vivienda","ale_missing_e_s1","ale_missing_e_s2","ale_missing_e_s3","ale_missing_e_e1","ale_missing_e_o1","ale_missing_e_o2","ale_missing_e_o3","ale_missing_e_o4","ale_missing_e_o5","ale_missing_gasto_mensuales","ale_missing_e_ah1","ale_missing_e_d1","ale_missing_e_r1","ale_missing_e_reg1","ale_missing_g1","ale_missing_c4","ale_missing_c7","ale_missing_c7_1","ale_missing_c8","ale_missing_c9","ale_missing_d2","ale_missing_d3","ale_missing_d3e","ale_missing_d4","ale_missing_d5","ale_missing_d6","ale_missing_ind1","ale_missing_ind2","ale_missing_ind2e","ale_missing_ind3","ale_missing_ind4","ale_missing_ind5","ale_missing_ind6","ale_missing_dep1","ale_missing_dep1e","ale_missing_dep2","ale_missing_dep2e","ale_missing_dep3","ale_missing_dep4","ale_missing_dep4e","ale_missing_dep4_1","ale_missing_dep5","ale_missing_e_t4","ale_missing_e_r1_1","ale_missing_e_r1_2","ale_missing_e_r1_2e","ale_missing_e_r1_3","ale_missing_e_r1_4","ale_missing_g1e","ale_missing_tot","ale_outlier_b1","ale_outlier_b2","ale_outlier_b3","ale_outlier_b4","ale_outlier_b5","ale_outlier_b6","ale_outlier_b7","ale_outlier_c2","ale_outlier_d4","ale_outlier_ind4","ale_outlier_ind5","ale_outlier_dep3","ale_outlier_dep4_1","ale_outlier_e_a1","ale_outlier_e_a2","ale_outlier_e_a3","ale_outlier_e_a4","ale_outlier_e_b1","ale_outlier_e_b2","ale_outlier_e_b3","ale_outlier_e_t1","ale_outlier_e_t2","ale_outlier_e_t4","ale_outlier_e_v2","ale_outlier_e_v3","ale_outlier_e_v12","ale_outlier_e_v14","ale_outlier_e_v15","ale_outlier_e_v16","ale_outlier_e_v17","ale_outlier_e_v18","ale_outlier_e_s1","ale_outlier_e_s2","ale_outlier_e_s3","ale_outlier_e_e1","ale_outlier_e_o1","ale_outlier_e_o2","ale_outlier_e_o3","ale_outlier_e_o4","ale_outlier_e_o5","ale_outlier_e_ah1","ale_outlier_e_d1","ale_outlier_e_r1_4","ale_outlier_e_reg1","ale_outlier_tot","ale_no_respuesta_d4","ale_no_respuesta_ind4","ale_no_respuesta_ind5","ale_no_respuesta_dep3","ale_no_respuesta_dep4_1","ale_no_respuesta_e_a1","ale_no_respuesta_e_a2","ale_no_respuesta_e_a3","ale_no_respuesta_e_a4","ale_no_respuesta_e_b1","ale_no_respuesta_e_b2","ale_no_respuesta_e_b3","ale_no_respuesta_e_t1","ale_no_respuesta_e_t2","ale_no_respuesta_e_t4","ale_no_respuesta_e_v2","ale_no_respuesta_e_v3","ale_no_respuesta_e_v12","ale_no_respuesta_e_v14","ale_no_respuesta_e_v15","ale_no_respuesta_e_v16","ale_no_respuesta_e_v17","ale_no_respuesta_e_v18","ale_no_respuesta_e_s1","ale_no_respuesta_e_s2","ale_no_respuesta_e_s3","ale_no_respuesta_e_e1","ale_no_respuesta_e_o1","ale_no_respuesta_e_o2","ale_no_respuesta_e_o3","ale_no_respuesta_e_o4","ale_no_respuesta_e_o5","ale_no_respuesta_e_ah1","ale_no_respuesta_e_d1","ale_no_respuesta_e_r1_4","ale_no_respuesta_e_reg1","ale_no_respuesta_tot","difference_min","duration_minutes","ale_incong_flag_duration_mas","ale_incong_flag_duration_menos","ale_incong_hogar","ale_incong_jefe","trabajan_ind","ale_incong_trabajo","adulto","adultos_reportados","ale_incong_adulto","ale_incongruencias_tot","alerta_general"
657257535,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:25:43.713,2025-04-14 11:58:11.706,"0.348891 -78.125524 2237.300048828125 13.095999717712402","2025-04-13","phonenumber not found","10","0.34895 -78.12544 2237.300048828125 10.560999870300293","15","10-115750","1","1","1","4","1",2,0,0,0,2,0,2,"2",2,"2",120,280,9999,120,"520","1",12,80,10,"102","1",40,3,"4",NA,"43","1","4",250,"1","2","1","1","1","1","2","1",4,"3 4 5 6 7 8 9",88,24,9999,9999,14,"376","1",1500,3000,80,0,50,0,40,600,1000,"NaN","1",500,600,"1","1","4","1",40,950,"1 2 4 6 8",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:93ff8732-3a14-4007-95a9-8665a637503f","apTvGCaDwt2EKosqmDhXFG","93ff8732-3a14-4007-95a9-8665a637503f","","submitted_via_web","0.348891, -78.125524","2025-04-14T16:58:11","","",NA,NA,NA,NA,NA,"persona_2","1",55,"1","1","7","2","1","1 4 5","4","1","1","14",40,"1","1",NA,NA,NA,NA,NA,NA,"3","1",7800,"1 3 4 5",9999,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92.466549996535,92,0,0,0,0,2,0,1,2,0,0,1
657258601,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:43:10.546,2025-04-14 12:02:12.055,"-0.996072 -80.760007 49.5 22.94099998474121","2025-04-13","phonenumber not found","12","-0.996235 -80.760044 49.5 33.8650016784668","10","12-114525","1","1","1","4","1",3,1,1,0,1,0,1,"3",1,"1",40,100,120,0,"260","1",5,0,0,"5","1",0,20,"88",NA,"20","1","4",100,"3","6","88","1","1","1","1","1",1,"2 6 7",88,10,0,0,0,"198","1",20,0,0,20,20,0,0,50,0,"523","1",0,0,"1","1","3","3",20,0,"1",NA,NA,"vnrxGZhvyCcbBbdoNSv4YG","uuid:f2e8280d-5a6a-4c32-96e3-15a473ae158e","apTvGCaDwt2EKosqmDhXFG","f2e8280d-5a6a-4c32-96e3-15a473ae158e","","submitted_via_web","-0.996072, -80.760007","2025-04-14T17:02:27","","",NA,NA,NA,NA,NA,"persona_1","2",36,"1","1","3",NA,NA,"3","4","1","6","88",20,NA,"8","2022-04-29","5","1",1000,300,"3",NA,NA,NA,NA,NA,NA,"Belleza",NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0251499970754,19,0,0,0,0,1,0,1,1,0,0,1
657259507,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:55:46.904,2025-04-14 12:06:00.476,"0.348887 -78.125534 2237.300048828125 14.923999786376953","2025-04-13","phonenumber not found","10","0.349136 -78.125901 2247.10009765625 8.814000129699707","15","10-120042","1","1","1","4","1",3,0,1,1,1,0,2,"3",2,"2",70,130,0,25,"225","1",0,0,0,"0","1",0,20,"4",NA,"20","1","4",100,"1","1","2","1","1","1","2","1",5,"4 6",18,0,20,0,0,"138","1",0,0,76,50,50,0,0,150,0,"NaN","1",100,0,"1","1","4","3",80,0,"1 4",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:9c6bc08d-188d-4a84-ba1f-46b1de1a2983","apTvGCaDwt2EKosqmDhXFG","9c6bc08d-188d-4a84-ba1f-46b1de1a2983","","submitted_via_web","0.348887, -78.125534","2025-04-14T17:06:00","","",NA,NA,NA,NA,NA,"persona_1","2",34,"1","1","7","2","2","2 5 10","4","1","1","14",70,"2","1",NA,NA,NA,NA,NA,NA,"6","2",1450,"9",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2261999964714,70,0,0,0,0,2,0,1,2,0,0,1
657259507,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 10:55:46.904,2025-04-14 12:06:00.476,"0.348887 -78.125534 2237.300048828125 14.923999786376953","2025-04-13","phonenumber not found","10","0.349136 -78.125901 2247.10009765625 8.814000129699707","15","10-120042","1","1","1","4","1",3,0,1,1,1,0,2,"3",2,"2",70,130,0,25,"225","1",0,0,0,"0","1",0,20,"4",NA,"20","1","4",100,"1","1","2","1","1","1","2","1",5,"4 6",18,0,20,0,0,"138","1",0,0,76,50,50,0,0,150,0,"NaN","1",100,0,"1","1","4","3",80,0,"1 4",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:9c6bc08d-188d-4a84-ba1f-46b1de1a2983","apTvGCaDwt2EKosqmDhXFG","9c6bc08d-188d-4a84-ba1f-46b1de1a2983","","submitted_via_web","0.348887, -78.125534","2025-04-14T17:06:00","","",NA,NA,NA,NA,NA,"persona_2","2",19,"1","8","3",NA,NA,"2 3","4","1","1","19",48,NA,"8",NA,NA,NA,NA,NA,NA,"6","9",840,"1",702,"4",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2261999964714,70,0,0,0,0,2,0,1,2,0,0,1
657260001,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:04:59.11,2025-04-14 12:09:06.89,"-2.120915 -79.909056 35.20000076293945 14.835000038146973","2025-04-13","phonenumber not found","7","-2.12093 -79.909033 35.20000076293945 15.440999984741211","5","7-111147","1","1","1","4","1",2,0,0,0,2,0,2,"2",2,"2",50,70,60,60,"240","1",30,10,30,"70","1",18,18,"2",9999,"36","1","4",240,"1","2","2","1","1","1","1","1",2,"2 3 4 6 9",82,40,30,6,9999,"398","1",40,400,9999,150,40,9999,30,170,300,"964","1",100,33,"2",NA,NA,NA,NA,685,"1",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:f6595348-9b53-4b3f-95c5-fa6690cb78d6","apTvGCaDwt2EKosqmDhXFG","f6595348-9b53-4b3f-95c5-fa6690cb78d6","","submitted_via_web","-2.120915, -79.909056","2025-04-14T17:09:09","","",NA,NA,NA,NA,NA,"persona_1","2",61,"1","1","7","2","2","6","4","1","6","19",26,"1","8","2020-12-20","1","1",400,9999,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,64.1296666622162,64,0,0,0,0,2,0,1,2,0,0,1
657260001,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:04:59.11,2025-04-14 12:09:06.89,"-2.120915 -79.909056 35.20000076293945 14.835000038146973","2025-04-13","phonenumber not found","7","-2.12093 -79.909033 35.20000076293945 15.440999984741211","5","7-111147","1","1","1","4","1",2,0,0,0,2,0,2,"2",2,"2",50,70,60,60,"240","1",30,10,30,"70","1",18,18,"2",9999,"36","1","4",240,"1","2","2","1","1","1","1","1",2,"2 3 4 6 9",82,40,30,6,9999,"398","1",40,400,9999,150,40,9999,30,170,300,"964","1",100,33,"2",NA,NA,NA,NA,685,"1",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:f6595348-9b53-4b3f-95c5-fa6690cb78d6","apTvGCaDwt2EKosqmDhXFG","f6595348-9b53-4b3f-95c5-fa6690cb78d6","","submitted_via_web","-2.120915, -79.909056","2025-04-14T17:09:09","","",NA,NA,NA,NA,NA,"persona_2","1",34,"1","3","5","2","2","5","4","1","1","17",45,"1","1",NA,NA,NA,NA,NA,NA,"6","1",580,"2 5",9999,"2",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,64.1296666622162,64,0,0,0,0,2,0,1,2,0,0,1
657262205,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:38:54.665,2025-04-14 12:21:31.766,"-0.180574 -78.481749 2779.812801361084 36","2025-04-13","phonenumber not found","19","-0.179919 -78.479926 2783.4420680999756 35","14","19-114019","1","1","1","3","1",3,0,1,0,2,0,2,"3",2,"2",80,120,100,200,"500","1",9999,20,0,"20","1",50,25,"4",NA,"75","1","4",350,"1","2","2","1","1","1","1","1",4,"1 2 3 4 5 6 7 9",30,20,25,10,0,"435","1",30,0,100,9999,30,0,0,500,9999,"NaN","1",0,9999,"1","1","7","3",100,500,"1 4 5 8",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:f81e4648-9a86-4ac3-9bb1-8405b9dd2968","apTvGCaDwt2EKosqmDhXFG","f81e4648-9a86-4ac3-9bb1-8405b9dd2968","","submitted_via_web","-0.180574, -78.481749","2025-04-14T17:21:32","","",NA,NA,NA,NA,NA,"persona_1","1",45,"1","1","7","2","2","6 9","4","1","1","18",60,"2","8",NA,NA,NA,NA,NA,NA,"88","9",1500,"8",100,"2",NA,"Mesero",NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,42.6183500011762,43,0,0,0,0,2,0,1,2,0,0,1
657262205,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:38:54.665,2025-04-14 12:21:31.766,"-0.180574 -78.481749 2779.812801361084 36","2025-04-13","phonenumber not found","19","-0.179919 -78.479926 2783.4420680999756 35","14","19-114019","1","1","1","3","1",3,0,1,0,2,0,2,"3",2,"2",80,120,100,200,"500","1",9999,20,0,"20","1",50,25,"4",NA,"75","1","4",350,"1","2","2","1","1","1","1","1",4,"1 2 3 4 5 6 7 9",30,20,25,10,0,"435","1",30,0,100,9999,30,0,0,500,9999,"NaN","1",0,9999,"1","1","7","3",100,500,"1 4 5 8",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:f81e4648-9a86-4ac3-9bb1-8405b9dd2968","apTvGCaDwt2EKosqmDhXFG","f81e4648-9a86-4ac3-9bb1-8405b9dd2968","","submitted_via_web","-0.180574, -78.481749","2025-04-14T17:21:32","","",NA,NA,NA,NA,NA,"persona_2","2",41,"1","2","8","2","1","1 3 5","4","1","1","14",40,"2","1",NA,NA,NA,NA,NA,NA,"5","1",1500,"9",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,42.6183500011762,43,0,0,0,0,2,0,1,2,0,0,1
657262597,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:49:45.612,2025-04-14 12:24:15.253,"-1.242459 -78.62561 2608.000244140625 13.857000350952148","2025-04-13","phonenumber not found","30","-1.242457 -78.625616 2608.000244140625 11.310999870300293","1","30-115254","1","1","1","4","1",1,0,0,0,1,0,1,"1",1,"1",80,200,120,80,"480","1",10,0,15,"25","1",0,0,"2",40,"40","1","4",160,"1","2","2","1","1","1","2","1",3,"2 7",10,20,0,0,0,"190","1",100,0,0,0,30,0,20,0,0,"785","1",0,100,"1","1","4","1",170,426,"1 4",NA,NA,"v2UtqwQK75VACsoYkgYjZu","uuid:77a440f1-26b6-47e3-8b23-03c974e417d6","apTvGCaDwt2EKosqmDhXFG","77a440f1-26b6-47e3-8b23-03c974e417d6","","submitted_via_web","-1.242459, -78.62561","2025-04-14T17:24:17","","",NA,NA,NA,NA,NA,"persona_1","1",37,"1","1","3",NA,NA,"1 4 11","4","1","1","6",40,NA,"8",NA,NA,NA,NA,NA,NA,"10","4",1200,"9",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4940166672071,34,0,0,0,0,1,0,1,1,0,0,1
657262914,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:55:58.14,2025-04-14 12:26:05.277,"-0.306054 -78.456328 2496.10009765625 5.385000228881836","2025-04-13","phonenumber not found","22","-0.306056 -78.456302 2496.10009765625 5.723999977111816","16","22-115814","1","1","1","4","1",3,1,0,1,1,0,1,"3",2,"2",20,80,5,10,"115","1",5,0,5,"10","1",0,40,"4",NA,"40","1","4",180,"1","2","2","1","1","1","2","1",4,"2",25,8,0,0,5,"218","1",10,5,0,5,5,0,0,20,30,"393","1",10,10,"2",NA,NA,NA,NA,100,"1",NA,NA,"vnrxGZhvyCcbBbdoNSv4YG","uuid:3687a69b-b504-438e-9eb3-d8c8191add9c","apTvGCaDwt2EKosqmDhXFG","3687a69b-b504-438e-9eb3-d8c8191add9c","","submitted_via_web","-0.306054, -78.456328","2025-04-14T17:26:06","","",NA,NA,NA,NA,NA,"persona_1","2",54,"1","7","2",NA,NA,"2","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1189500013987,30,0,0,0,0,1,0,1,2,0,0,1
657262914,"6e6d73b40f8444388109c7a5263cef17",2025-04-14 11:55:58.14,2025-04-14 12:26:05.277,"-0.306054 -78.456328 2496.10009765625 5.385000228881836","2025-04-13","phonenumber not found","22","-0.306056 -78.456302 2496.10009765625 5.723999977111816","16","22-115814","1","1","1","4","1",3,1,0,1,1,0,1,"3",2,"2",20,80,5,10,"115","1",5,0,5,"10","1",0,40,"4",NA,"40","1","4",180,"1","2","2","1","1","1","2","1",4,"2",25,8,0,0,5,"218","1",10,5,0,5,5,0,0,20,30,"393","1",10,10,"2",NA,NA,NA,NA,100,"1",NA,NA,"vnrxGZhvyCcbBbdoNSv4YG","uuid:3687a69b-b504-438e-9eb3-d8c8191add9c","apTvGCaDwt2EKosqmDhXFG","3687a69b-b504-438e-9eb3-d8c8191add9c","","submitted_via_web","-0.306054, -78.456328","2025-04-14T17:26:06","","",NA,NA,NA,NA,NA,"persona_2","2",28,"1","1","6",NA,NA,"5","4","1","1","19",48,NA,"8",NA,NA,NA,NA,NA,NA,"88","9",450,"9",NA,"4",NA,"Manicurista",NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1189500013987,30,0,0,0,0,1,0,1,2,0,0,0
